tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.70E+17,negative,0.6641,Customer Service Issue,0.6641,American,,_rtuck,,0,"@AmericanAir  I was told it would be emailed to me, but I haven't received anything yet. How can I follow-up?",,22-02-2015 21:25,,Pacific Time (US & Canada)
5.70E+17,positive,1,,,American,,DavidHeasley,,0,@AmericanAir all good! I'm catching the 11:10p flight tonight. Thanks for the response.,,22-02-2015 21:24,"Dallas, Texas",Central Time (US & Canada)
5.70E+17,negative,0.6437,Customer Service Issue,0.3462,American,,cd_mcfadden,,0,"@AmericanAir that's interesting-Agent told me so. Sadly, another booked passenger didn't make it to gate by push back so I made it on.",,22-02-2015 21:20,"Birmingham, AL",
5.70E+17,negative,1,Cancelled Flight,0.6551,American,,jsulli12,,0,"@AmericanAir Flight Cancelled Flightled, website refers to 1-800#, the 1-800# hangs up on me. Not auto-rebooked. Really? Horrible company.",,22-02-2015 21:20,,
5.70E+17,neutral,0.681,,0,American,,iflyplaces,,0,@AmericanAir booked AA3370 departing JFK 2/25/15. It was booked via BA and I want to change my FF# to AA can you do that for me via Twitter?,,22-02-2015 21:19,,Quito
5.70E+17,negative,1,Flight Attendant Complaints,0.3672,American,,WheelsUpDDD,,0,@AmericanAir We have been sitting on this bird #AA1457 for 2 hrs on the dfw tarmac.  Some water would be nice.  Where's your manners?,,22-02-2015 21:17,"San Francisco, CA",
5.70E+17,negative,1,Cancelled Flight,1,American,,HHredd,,0,@AmericanAir I need to know what to do? My flight has been Cancelled Flightled and I can't speak to anyone. Help!,,22-02-2015 21:17,"Midlothian, TX
",Central Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,American,,wkuttruff,,0,@americanair been calling your for 4+ hours to reschedule a flight to #DFW due to weather and your won't even let me stay on hold.....,,22-02-2015 21:17,"Merion, PA",Eastern Time (US & Canada)
5.70E+17,negative,0.6497,Customer Service Issue,0.3433,American,,sannimaarit,,0,"@AmericanAir Thanks, she did her best. Staying the night in Dallas, new trial to Detroit via Atlanta tomorrow, assuming no Cancelled Flightlations.",,22-02-2015 21:16,Finn between Detroit & Toledo,Helsinki
5.70E+17,negative,1,Customer Service Issue,1,American,,cstuckinahole,,0,@AmericanAir your customer service is a disgrace.,,22-02-2015 21:16,,Central Time (US & Canada)
5.70E+17,positive,1,,,American,,the_Dyp,,0,@AmericanAir Joanna did a WONDERFUL job!  Thank her for me?,,22-02-2015 21:16,"Madison, WI",Central Time (US & Canada)
5.70E+17,negative,0.65,Bad Flight,0.3301,American,,nsj,,0,@AmericanAir She got to the gate just in time to watch the plane push back. 5 minutes was all she needed. Glad we’ve relatives nearby.,,22-02-2015 21:15,"Raleigh, NC",Eastern Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,1,American,,urduckcommander,,0,@AmericanAir first flight is Cancelled Flightled. Been on hold for 4 hours. Need information and getting none. Help?,,22-02-2015 21:15,,Quito
5.70E+17,negative,1,Cancelled Flight,1,American,,JSvochak,,0,@AmericanAir Get a new crystal ball. Cancelled Flight flights before weather hits to rebook me on flight during? Looking like 2 nights hotel on me.,,22-02-2015 21:06,,
5.70E+17,negative,1,Cancelled Flight,0.6341,American,,realtmh,,0,@AmericanAir yes. Shows Cancelled Flightled &amp; asks for her to contact you at 800 number.,,22-02-2015 21:04,Dallas,
5.70E+17,positive,0.6462,,,American,,m0nica,,0,@AmericanAir Thanks! Are they really open 3.30 am - 7 pm every day? Any way to check they are open before going all the way there? Thanks.,,22-02-2015 21:03,"Cambridge, MA",Mid-Atlantic
5.70E+17,negative,1,Can't Tell,0.7219,American,,real_babygirl98,,0,@AmericanAir Toby hates you lol,,22-02-2015 21:02,"Lost boys, Neverland",
5.70E+17,positive,0.6594,,0,American,,whyemes,,0,@AmericanAir Thanx for replying. DM sent,,22-02-2015 20:59,,
5.70E+17,negative,1,Customer Service Issue,0.6923,American,,Mrodri0173,,0,@AmericanAir what I am put off by is the fact that no gate supervisor has tried to come by and communicate with us.,,22-02-2015 20:53,"Miami Beach, Florida",
5.70E+17,negative,0.7134,Late Flight,0.7134,American,,Mrodri0173,,0,@AmericanAir not anymore.,,22-02-2015 20:53,"Miami Beach, Florida",
5.70E+17,negative,1,Customer Service Issue,0.6625,American,,hellodukesy,,0,"@AmericanAir Need to change flight, but the CS # is telling me it can't take my call. Can't change online. Please help. Flight is this week.",,22-02-2015 20:52,San Francisco,Pacific Time (US & Canada)
5.70E+17,neutral,1,,,American,,jsgrodanfields,,0,@AmericanAir 48 hours and still no bag. Could have flown to Costa Rica and back by now. I had gifts for my family in my bags.,,22-02-2015 20:52,ATX ,
5.70E+17,negative,0.6301,Customer Service Issue,0.6301,American,,dogbuckeye,,0,"@AmericanAir No, when I call AA now I can't even get on hold...can you help me?",,22-02-2015 20:52,,
5.70E+17,negative,1,Lost Luggage,1,American,,LaurieAnnFoster,,0,"@AmericanAir lies,lies,lies.  Worst travel experience of my life. Day 2 no clothes on vaca.  #lostluggage #unprofessional #pit #mia",,22-02-2015 20:50,,Atlantic Time (Canada)
5.70E+17,negative,1,Lost Luggage,1,American,,OnePoundOne,,0,@AmericanAir @ArminRosen @ggreenwald Tell that piece of shit to get fucked... I'll fly exclusively with you for life...,,22-02-2015 20:50,Chicago,
5.70E+17,negative,1,Customer Service Issue,1,American,,sarrraright,,0,"@AmericanAir I have ""continued contacting"" your phone reps for 7 hours and am still unable to get through. That's absurd and I am livid.",,22-02-2015 20:49,Cathedral Heights,Eastern Time (US & Canada)
5.70E+17,positive,1,,,American,,papenfold,,0,@AmericanAir thanks,"[35.2376587, -80.92256446]",22-02-2015 20:48,Guatemala.,Mountain Time (US & Canada)
5.70E+17,neutral,1,,,American,,TannerSayre,,0,@AmericanAir probably had money on @BensonHenderson they said to hell with @Cowboycerrone lol,,22-02-2015 20:48,ig; tannersayre,
5.70E+17,negative,0.6825,Customer Service Issue,0.3509,American,,wadekoehler,,0,@AmericanAir DFW GATE 16 to BMI agent seriously is beyond incompetent.  Never flying AA again if can be avoided #fail #pathetic,,22-02-2015 20:48,"Bloomington, IL",Central Time (US & Canada)
5.70E+17,neutral,0.6707,,0,American,,Cbarker5,,0,@AmericanAir I'm going to speak with customer service at the airport tomorrow morning and see what my options are. I need a flight tomorrow,,22-02-2015 20:48,"Kingsville, TX",Central Time (US & Canada)
5.70E+17,neutral,0.6463,,0,American,,SXSEFoodCo,,0,@AmericanAir can we get a status update on flight 1457? Are we going to make it home tonight...?,,22-02-2015 20:47,,
5.70E+17,positive,1,,,American,,itsNGHTMRE,,0,@AmericanAir 🙏 in my hotel now. Thank you!,,22-02-2015 20:47,"Los Angeles, CA",Pacific Time (US & Canada)
5.70E+17,negative,1,Can't Tell,0.6589,American,,mjsorci,,0,@AmericanAir I have almost 3 million miles w u so I am loyal to u.  When r u going to reciprocate?  What a joke,,22-02-2015 20:46,,
5.70E+17,negative,1,Customer Service Issue,1,American,,troubledsoul99,,0,"@AmericanAir Thank you for holding, we apologize for the delay in answering your call. To speak to a representative please continue to hold.",,22-02-2015 20:46,"Raleigh, NC",
5.70E+17,negative,1,Bad Flight,0.6952,American,,breakthemark,,0,@AmericanAir Weather was not involved.,,22-02-2015 20:45,"Portland, OR",Pacific Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,American,,dogbuckeye,,0,"@AmericanAir @dogbuckeye No, I was on hold for 4 1/2 hours.  3 diff agents each w/ different information, frustrating, kept getting txfd...",,22-02-2015 20:44,,
5.70E+17,negative,1,Customer Service Issue,1,American,,troubledsoul99,,0,@AmericanAir I'm still on hold if you're wondering...  4 hours 37 minutes and counting.  #ServiceFail #OnHoldForever #Suboptimal,,22-02-2015 20:44,"Raleigh, NC",
5.70E+17,negative,1,Flight Attendant Complaints,1,American,,wadekoehler,,0,@AmericanAir I have never seen such incompetency from a gate agent in years of business travel DFW B16 gate agent needs training or new job,,22-02-2015 20:42,"Bloomington, IL",Central Time (US & Canada)
5.70E+17,negative,0.6579,Customer Service Issue,0.6579,American,,nrosenb1,,0,@AmericanAir @nrosenb1 it says changes can't be made online,,22-02-2015 20:42,,
5.70E+17,neutral,1,,,American,,TheByronCraig,,0,@AmericanAir what's the status of flights for Tuesday out of Dallas??,,22-02-2015 20:41,Dallas | Los Angeles,Central Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,0.6753,American,,nickcunningham1,,0,"@AmericanAir Hey you Cancelled Flightled my flight, and I can't get someone on the phone to rebook (2 hour wait minimum). Can I get some service?",,22-02-2015 20:40,Washington D.C.,
5.70E+17,negative,1,Customer Service Issue,0.6795,American,,brooklynbrood,,0,"@AmericanAir our ft 1261 TUS/DFW (w/cx to LGA) tomorrow Cancelled Flighted,  4 hrs so far waiting for call back. What should we do? Need to get to nyc","[40.67072447, -73.97727422]",22-02-2015 20:40,"Brooklyn, NY",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6965,American,,MeganStephens74,,0,"@AmericanAir @USAirways and our meals are also on us, because this company does not care about their #customers. Truly disgraceful.",,22-02-2015 20:40,"Philadelphia, PA",Atlantic Time (Canada)
5.70E+17,negative,1,Can't Tell,1,American,,Nutz_80,,0,@AmericanAir by far the best example of the worst company @Cowboycerrone,,22-02-2015 20:40,,
5.70E+17,negative,1,Can't Tell,0.6684,American,,MeganStephens74,,0,"@AmericanAir @USAirways cost me a day of vacation ($350 hotel stay), day of dog boarding, and a day of airport parking.",,22-02-2015 20:39,"Philadelphia, PA",Atlantic Time (Canada)
5.70E+17,positive,1,,,American,,mosdefmikey,,0,@AmericanAir Got my bags this morning! Thanks!,"[24.55401318, -81.80300774]",22-02-2015 20:39,"st paul, minnesota",
5.70E+17,positive,1,,,American,,the_Dyp,,0,"@AmericanAir Joanna is wonderful, new flight booked by a very friendly and helpful agent during a very stressful day! Thank You!",,22-02-2015 20:38,"Madison, WI",Central Time (US & Canada)
5.70E+17,negative,1,Flight Attendant Complaints,0.6646,American,,MeganStephens74,,0,@AmericanAir @USAirways and the way I have been spoken to by #DFW and #Mia employees is truly disgusting. Save the pain fly with anyone else,,22-02-2015 20:37,"Philadelphia, PA",Atlantic Time (Canada)
5.70E+17,negative,1,Customer Service Issue,0.681,American,,Taylorgnomey,,0,@AmericanAir I'm home &amp; only 9hr Late Flight.  No thanks to your service centre - their plan involved 4 flight legs all across NA and 2 full days..,,22-02-2015 20:37,,
5.70E+17,negative,1,Lost Luggage,1,American,,mjsorci,,0,@AmericanAir thx for losing my bag. How hard is it to care for a bag w PRIORITY on it?why do u cont to not care for EP's?,,22-02-2015 20:37,,
5.70E+17,positive,1,,,American,,PhilHagen,,0,@AmericanAir ok no worries. Thanks for the straight story. It's appreciated.,"[33.94207019, -118.39427775]",22-02-2015 20:35,"Lewes, DE, USA",Eastern Time (US & Canada)
5.70E+17,neutral,0.3455,,0,American,,roblasvegas,,0,@AmericanAir Thank you for the response.  When I book I've tried my AA number and my US Airways number and each time it doesn't pick it up,,22-02-2015 20:33,Las Vegas,Pacific Time (US & Canada)
5.70E+17,negative,1,Late Flight,0.3745,American,,MeganStephens74,,0,@AmericanAir to my destination. After waiting 2 hours and missing our second flight with them. Our #luggage made the flight though...,,22-02-2015 20:31,"Philadelphia, PA",Atlantic Time (Canada)
5.70E+17,neutral,1,,,American,,TheByronCraig,,0,@AmericanAir flights out of Dallas on Tuesday are not going to be Cancelled Flightled correct?,,22-02-2015 20:30,Dallas | Los Angeles,Central Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,1,American,,pet1713,,0,@AmericanAir that luggage you forgot...#mia.....he just won an oscar😄💝💝💝,"[30.0555099, -95.165959]",22-02-2015 20:30,Houston TX,Eastern Time (US & Canada)
5.70E+17,negative,1,Flight Attendant Complaints,0.6287,American,,MeganStephens74,,0,@AmericanAir cost me 1 day of #vacation ($350) and all I got was a rude woman tell me to go to another country and figure out how to get...,,22-02-2015 20:30,"Philadelphia, PA",Atlantic Time (Canada)
5.70E+17,negative,1,Can't Tell,0.6636,American,,ScoJo262,,0,"@AmericanAir You should really help @Cowboycerrone out, you are getting a TON of bad publicity right now #WillNeverFlyWithYou",,22-02-2015 20:29,,Eastern Time (US & Canada)
5.70E+17,neutral,1,,,American,,joeyquart,,0,@AmericanAir flight number #2386,,22-02-2015 20:28,Buda Texas,Central Time (US & Canada)
5.70E+17,neutral,0.6826,,0,American,,judya25,,0,@AmericanAir it looks like a mistake,,22-02-2015 20:28,,
5.70E+17,negative,1,Lost Luggage,1,American,,LanaFBernstein,,0,@AmericanAir lost @LeslieWolfson luggage on flight yesterday morning #Miami to #NewYork #LGA no response and no luggage more than 37 hrs ltr,,22-02-2015 20:27,,Eastern Time (US & Canada)
5.70E+17,positive,0.7014,,,American,,marystanforddc,,0,@AmericanAir wow that's helpful.,,22-02-2015 20:27,,Quito
5.70E+17,neutral,0.6708,,0,American,,lexdangelo,,0,@AmericanAir at the gate when I get off the plane?,,22-02-2015 20:27,Boston,Eastern Time (US & Canada)
5.70E+17,neutral,0.6916,,,American,,TacoDangerous,,0,@AmericanAir can you take care @Cowboycerrone please.  Thanks,,22-02-2015 20:26,"Two Guns, Arizona",Central Time (US & Canada)
5.70E+17,positive,0.7125,,,American,,nlrphoto,,0,“@AmericanAir: @nlrphoto Those are very beautiful photos!” Thx! Would marketing dept be interested in buying?,,22-02-2015 20:26,,
5.70E+17,neutral,0.6727,,,American,,KellyOlexa,,0,@AmericanAir no worries you're swamped I know just dmd back THANK U,,22-02-2015 20:25,"Chicago, IL",Central Time (US & Canada)
5.70E+17,positive,1,,,American,,joeyquart,,0,@AmericanAir we made it so no worries... You guys did good tonight and even put @ESPN_CoachMack on my flight #firstclass,,22-02-2015 20:24,Buda Texas,Central Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,American,,BobTheBruin,,0,"@AmericanAir By ""answering as fast as they can"", you mean hanging up on every call?",,22-02-2015 20:24,,
5.70E+17,negative,1,Customer Service Issue,0.7023,American,,clara_ennist,,0,@AmericanAir but at least your automated message gives me info about your merger w/ @USAirways. Another airline I know to avoid.,,22-02-2015 20:23,"Arlington, VA",
5.70E+17,neutral,0.6719,,0,American,,TinaHovsepian,,0,@AmericanAir done. I hope you can offer something.,,22-02-2015 20:22,North Hollywood,
5.70E+17,negative,1,Late Flight,0.6409,American,,clara_ennist,,0,"@AmericanAir that 2 hr wait became a 4 hr one. And y'all claimed to have sent an email. Yeah, that never happened. #FlyDelta",,22-02-2015 20:22,"Arlington, VA",
5.70E+17,negative,1,Customer Service Issue,0.6574,American,,KarineDelage,,1,@AmericanAir it's been 2 hrs of wait on the phone a) worst customer services b) trying to know where my suitcase Is and way MORE 😤#ANGRY,"[43.6950263, -79.3457844]",22-02-2015 20:21,"Toronto,Montreal,L.A,NY",Quito
5.70E+17,negative,1,Can't Tell,0.3471,American,,jcarney6,,0,@AmericanAir why don't you take care of @Cowboycerrone flight screw ups,,22-02-2015 20:21,"Sarasota, FL",
5.70E+17,negative,1,Customer Service Issue,0.7156,American,,tryingitout1357,,0,@AmericanAir wht n 👎 experience w/aa reservations #service Tried to be patient with rep and she just disconnects me aa do u record conv.?,,22-02-2015 20:19,,Alaska
5.70E+17,negative,1,Cancelled Flight,0.6407,American,,MicMontgomery,,0,@AmericanAir Any info for Cancelled Flightled flight 1046 tomorrow morning out of DFW? Can't get calls through to speak with anyone.,,22-02-2015 20:16,"Kansas City, MO",Eastern Time (US & Canada)
5.70E+17,negative,1,Can't Tell,1,American,,bjwellington,,0,@AmericanAir ticks me off.,"[21.32879526, -157.91846558]",22-02-2015 20:14,"Sac City, IA",Central Time (US & Canada)
5.70E+17,neutral,0.6799,,0,American,,fverver,,0,@AmericanAir  my fly is 1579  if do you have some news,,22-02-2015 20:12,Leon. De los aldamas,Central Time (US & Canada)
5.70E+17,negative,0.68,Customer Service Issue,0.68,American,,ThatLittleAnt,,2,“@AmericanAir Thanks for info on super large passengers- the extra seat Mr. Big needed was the one i was sitting in already #customerservice,,22-02-2015 20:12,"New Haven, CT",Eastern Time (US & Canada)
5.70E+17,negative,1,Can't Tell,1,American,,ShaneHoover,,0,"@AmericanAir today, after 6 yrs., no longer my preferred airline.",,22-02-2015 20:10,Chicago,
5.70E+17,negative,0.6688,Late Flight,0.6688,American,,georgetietjen,,0,"@AmericanAir Thanks. Two hours to go inflight, then hotel.  Hang in there with all the DFW travel delays AA team.",,22-02-2015 20:08,,
5.70E+17,negative,1,Customer Service Issue,1,American,,C2Next,,1,"@AmericanAir - Appreciate your system is busy but when I call, having your automated system hang up on me is not helpful.",,22-02-2015 20:07,"St. Louis, Mo",Central Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,1,American,,LaurenCSands,,0,"@AmericanAir next time my flight's Cancelled Flightled, I'd appreciate SOME indication (email, text, carrier pigeon). App didn't even warn at check in",,22-02-2015 20:06,,Central Time (US & Canada)
5.70E+17,negative,0.6748,Customer Service Issue,0.3521,American,,darcisays,,0,"@AmericanAir Nope, I have not been rebooked.",,22-02-2015 20:06,Wherevers not gonna get me hit,
5.70E+17,neutral,0.6642,,0,American,,luisperez27,,0,@AmericanAir online flight notification is down.,,22-02-2015 20:05,"Dallas, Texas",
5.70E+17,negative,1,Flight Booking Problems,0.3406,American,,PDQuigley,,0,@AmericanAir - I am Platinum.  I am flying USAir and they have stranded me in CLT.  Not answering phones. Did not rebook me.  Please help?,,22-02-2015 20:05,"Washington, D.C.",
5.70E+17,negative,1,Customer Service Issue,1,American,,Conor_McCormack,,0,@AmericanAir is AA951 to São Paulo taking off today? Your colleagues won't tell us any thing,,22-02-2015 20:02,,
5.70E+17,neutral,1,,,American,,luisperez27,,0,"@AmericanAir flight 1388 tomorrow 5:15 am, status please, thanks",,22-02-2015 20:01,"Dallas, Texas",
5.70E+17,negative,1,Customer Service Issue,1,American,,FrankoBlanco,,0,@AmericanAir you can't change my flights and not have enough operators to handle calls.... #unacceptable #AmericanAirlines,,22-02-2015 20:00,South Florida ,
5.70E+17,positive,0.671,,0,American,,georgetietjen,,0,@AmericanAir You have a lot on your pLate Flight dealing with Cancelled Flightlations and weather tonite. Those are more important. I know you will respond.,,22-02-2015 19:56,,
5.70E+17,negative,1,Late Flight,0.7059,American,,monumentsinking,,0,.@AmericanAir Flight 654 Delayed / Flight 409 You sold my seat / flight 0671 strand me in PHX for three hours. Thanks for the memories 😡😤😖😲😩,,22-02-2015 19:54,PDX JFK SFO BDL,Pacific Time (US & Canada)
5.70E+17,negative,1,Bad Flight,0.6852,American,,JoeMcMullenJr,,0,"@AmericanAir I paid extra $ for my seat &amp; the monitor didn't work from on AA111. How about a refund on the seat? Conf #: MDBEEI, McMullen",,22-02-2015 19:54,MA,Eastern Time (US & Canada)
5.70E+17,negative,1,Flight Attendant Complaints,1,American,,alxmdavis,,0,@AmericanAir how nice it would be if you had helpful flight attendants instead of the rude nasty ones you employ. #WhyAreYouYelling,,22-02-2015 19:54,Montgomery Al,
5.70E+17,negative,1,Customer Service Issue,0.3539,American,,squishtine,,0,"@AmericanAir Yes. However, the seats they assign us that day are never together. I just want to sit with my husband! Why is that impossible?",,22-02-2015 19:54,,
5.70E+17,neutral,1,,,American,,farfalla818,,0,@AmericanAir any luck?,,22-02-2015 19:53,"Plano, Texas",
5.70E+17,neutral,0.6735,,0,American,,fromtheleftseat,,0,@AmericanAir Group Cancelled Flights close to a thousand #flights Monday http://t.co/v1RADYKEP2,,22-02-2015 19:49,Phoenix AZ,Arizona
5.70E+17,negative,0.6405,Customer Service Issue,0.3306,American,,watlouismykilla,,0,@AmericanAir it's been almost 3 days and it's still frozen. Thanks doll 😘😑,,22-02-2015 19:48,Instagram: @rad_mika,Eastern Time (US & Canada)
5.70E+17,negative,1,longlines,0.6531,American,,zinnian0,,0,@americanair line of 100+ people to rebook at MIA now. Virtual hold on rebook line just hangs up during call back. http://t.co/Upaz1eF3Dl,"[25.7977857, -80.2809721]",22-02-2015 19:45,,Atlantic Time (Canada)
5.70E+17,negative,1,Cancelled Flight,1,American,,pdubs411,,0,@AmericanAir found out my flight tomorrow was Cancelled Flightled &amp; got in the queue for a callback 3.5 hours ago…still nothing. Can I get rebooked??,,22-02-2015 19:44,,Atlantic Time (Canada)
5.70E+17,neutral,1,,,American,,luisperez27,,0,"@AmericanAir looking for status of flight 1388 schedule for 5:15 am tomorrow morning, thank you",,22-02-2015 19:44,"Dallas, Texas",
5.70E+17,negative,1,Customer Service Issue,1,American,,cbratch67,,1,@AmericanAir Thanks for your canned response that makes it look like you care about your customers. I'm sure all Twitter users fall for it..,,22-02-2015 19:44,,
5.70E+17,negative,0.6945,Customer Service Issue,0.6945,American,,joerago,,0,"@AmericanAir Yes, but should be able to get a push notification via the app if I’m logged in and on a trip. Email/text is so 2010 😥.",,22-02-2015 19:43,"Chicago, IL",Central Time (US & Canada)
5.70E+17,negative,0.6556,Can't Tell,0.6556,American,,TGDBandit,,0,@AmericanAir @Cowboycerrone  ratchet airway!. ......,,22-02-2015 19:42,,
5.70E+17,negative,0.6488,Customer Service Issue,0.6488,American,,jwat1107,,0,@AmericanAir How do I check? Reservation for Joe Watson and Kelsey Jennings. We were on hold for 2 hours. Waiting for call back now. ETA?,,22-02-2015 19:42,tejas,Central Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,American,,JesseSheriff,,0,"@AmericanAir is the new @SpiritAirlines, and both are worse than taking the @GreyhoundBus #americanairlines #nocustomerservice #fail",,22-02-2015 19:41,West Palm Beach,Eastern Time (US & Canada)
5.70E+17,negative,0.6169,Cancelled Flight,0.6169,American,,taraaleung,,0,@AmericanAir My flight tomorrow from SLC to DFW AA304 Cancelled Flighted. Can you help me get there?,,22-02-2015 19:41,"Salt Lake City, USA",
5.70E+17,negative,1,Lost Luggage,1,American,,GMFujarski,,0,@AmericanAir what are the odds my bag was picked up by someone not me while in another country? Because it says it hasn't been located yet.,,22-02-2015 19:40,,
5.70E+17,negative,1,Can't Tell,0.6322,American,,Matt_Fiorello,,0,@AmericanAir better do the right thing and take care of @Cowboycerrone or els you're losing business!!!!,,22-02-2015 19:40,,Quito
5.70E+17,negative,1,Cancelled Flight,0.6955,American,,rmaurer68,,0,@AmericanAir have been waiting for a call back for over two hours jan to die tomorrow at 6am Cancelled Flightled what are my options?,,22-02-2015 19:37,,
5.70E+17,neutral,0.7023,,,American,,quadbaconHD,,0,"@AmericanAir I already landed! But, if you still care it was 1891. Thanks for the help though!, do you k ow what caused the failure?","[30.2772503, -81.38732586]",22-02-2015 19:34,"Jacksonville Beach, Florida ",Central Time (US & Canada)
5.70E+17,negative,1,longlines,1,American,,ChrisAgius13,,0,@AmericanAir one staff on desk. Now been queuing for over an hr.,"[32.89840957, -97.04456259]",22-02-2015 19:34,"Melbourne, Australia",
5.70E+17,neutral,1,,,American,,farfalla818,,0,@AmericanAir anything you can do?,,22-02-2015 19:33,"Plano, Texas",
5.70E+17,negative,1,Customer Service Issue,1,American,,TheJoshAbides,,0,"@AmericanAir and even worse, by the time you responded to my tweets I took two flights over five hours. And that was the quickest response!",,22-02-2015 19:33,New York City,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.7168,American,,TheJoshAbides,,0,@AmericanAir on top of that my online record was unavailable as well and then couldn't get anyone on the phone.,,22-02-2015 19:32,New York City,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,American,,JesseSheriff,,0,@AmericanAir My ex-boyfriend picks up my calls more than you do! #Cancelled Flightedflight #nocustomerservice #americanairlines #FAIL,,22-02-2015 19:32,West Palm Beach,Eastern Time (US & Canada)
5.70E+17,negative,0.6533,Bad Flight,0.6533,American,,fuzzygoats,,0,"@AmericanAir Hey AA, a suggestion: Note on your seat maps what seats have electronics box blocking legroom. AA215 http://t.co/hcNN0wXQQr",,22-02-2015 19:31,Tucson,Arizona
5.70E+17,negative,1,Can't Tell,0.3861,American,,cjdjpdx,,0,@AmericanAir why are you still selling tickets when you haven't rebooked people to arrive at their destinations on time?,,22-02-2015 19:31,"Portland, Orygun",America/Los_Angeles
5.70E+17,positive,0.6687,,0,American,,danielaud,,0,@AmericanAir Didn't really need anything. Saw your mentions are often negative. Keep up the good work. #gratitude  🇺🇸✈️,,22-02-2015 19:30,Indianapolis,Eastern Time (US & Canada)
5.70E+17,positive,0.7007,,,American,,jwein7,,0,@AmericanAir #AmericanView Sweet Home Chicago http://t.co/J6icLV8DTs,,22-02-2015 19:30,Windy City,Central Time (US & Canada)
5.70E+17,positive,1,,,American,,JessieDax,,0,"@AmericanAir LTALJX, from DCA to OMA this morning. All of the staff that helped me fix my problem were so helpful. #goodthingscome #thanks",,22-02-2015 19:30,,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.351,American,,cjdjpdx,,0,@AmericanAir @ti2469 oh shiz i'm only 40 minutes into my wait after the first 3 hour barrier ...unbelievable,,22-02-2015 19:29,"Portland, Orygun",America/Los_Angeles
5.70E+17,negative,1,Can't Tell,1,American,,ra1der7581,,0,@AmericanAir wow @AmericanAir still screw n stuff up,,22-02-2015 19:28,"Albuquerque,New Mexico ",America/Boise
5.70E+17,negative,1,Customer Service Issue,1,American,,Jakews82,,0,@AmericanAir I just checked the app and it said my flight had been moved back a day? No explanations why. No answer on the 800 number.,,22-02-2015 19:28,Omaha ,
5.70E+17,negative,1,Customer Service Issue,0.3663,American,,Africanbeauteee,,0,@AmericanAir employees are racist!!!!!,,22-02-2015 19:28,,Quito
5.70E+17,negative,1,Customer Service Issue,1,American,,MikeThomas_Says,,0,"@AmericanAir this is pathetic customer service. Why have bag tags, barcodes and computers if your response is, ""not yet located""?",,22-02-2015 19:27,DC,
5.70E+17,negative,1,Cancelled Flight,1,American,,YeahSaidThat,,0,"@AmericanAir i hope it takes you 6 hours to get home when it should take 20. my flight was Cancelled Flightled because they ""couldn't staff the plane""",,22-02-2015 19:25,,
5.70E+17,negative,1,Customer Service Issue,1,American,,JanssenMA,,0,@AmericanAir @SouljaCoy what is AA going to do to fix their utterly embarrassing customer service? You won't even answer the dang phone!,,22-02-2015 19:25,,
5.70E+17,negative,0.6579,Customer Service Issue,0.3421,American,,dgoot,,0,@AmericanAir not yet. I'm next in the terminal a customer service area.,,22-02-2015 19:25,"Boston, MA",Mountain Time (US & Canada)
5.70E+17,negative,0.6765,Flight Booking Problems,0.6765,American,,kathyjazztx,,0,"@AmericanAir and it gets better...other passengers rebooked direct on other airlines. #whereisthelove 
#whybeAAFF?",,22-02-2015 19:23,,
5.70E+17,negative,1,Cancelled Flight,0.6858,American,,RachelMader2,,0,"@AmericanAir I need to speak to a REAL PERSON. My flight was Cancelled Flightled with no explanation, and I've been on hold for more than 3 hours.",,22-02-2015 19:23,,
5.70E+17,negative,1,Can't Tell,1,American,,davon_a,,0,@AmericanAir you have let me down. Seriously. #unhappycustomer,,22-02-2015 19:23,New York City,Santiago
5.70E+17,negative,1,Bad Flight,0.3488,American,,JanssenMA,,0,@AmericanAir @DuaneNClark  ever think about being prepared and bringing in more people? Does anyone have any business sense at AA?,,22-02-2015 19:22,,
5.70E+17,negative,1,Customer Service Issue,1,American,,cjelinjr,,0,@AmericanAir why do I have to wait for 2 hours to talk to someone when you changed my flight?,,22-02-2015 19:22,,Central Time (US & Canada)
5.70E+17,negative,1,Flight Attendant Complaints,0.6719,American,,jkhoey,,0,@AmericanAir due to gate agents I missed my connecting flight to Mexico City...not a happy customer AA- let's correct this,,22-02-2015 19:21,"New York, NY",Eastern Time (US & Canada)
5.70E+17,neutral,1,,,American,,JulianaSheldon,,0,@AmericanAir she doesn't have Twitter.,,22-02-2015 19:21,"Los Angeles, CA",Pacific Time (US & Canada)
